目錄編號,Format,Common Name,Scientific Name,背景鳥種,Recordist,日期,Year,Month,Day,Time,Country,Country-State-County,State,County,地點,Latitude,Longitude,性別與年齡,行為,回播,Captive,Collected,Specimen ID,Home Archive Catalog Number,錄音或照相,麥克風,配件,夥伴機構,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),備註,觀察細節,Parent Species,eBird Species Code,分類類別,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
609311648,照片,日本柳鶯/極北柳鶯/勘察加柳鶯,Phylloscopus xanthodryas/borealis/examinandus,,Ting-Wei (廷維) HUNG (洪),2023-09-27,2023,9,27,1325,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K3-2 Square 5-4 (24.4720,118.2908)",24.4720450,118.2908460,"",,Unspecified,"","",,,,,,,S150845151,"",,,,,Phylloscopus xanthodryas/borealis/examinandus,arcwar,Slash,24523,,.00,0,,1427,2141
609311649,照片,日本柳鶯/極北柳鶯/勘察加柳鶯,Phylloscopus xanthodryas/borealis/examinandus,,Ting-Wei (廷維) HUNG (洪),2023-09-27,2023,9,27,1325,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K3-2 Square 5-4 (24.4720,118.2908)",24.4720450,118.2908460,"",,Unspecified,"","",,,,,,,S150845151,"",,,,,Phylloscopus xanthodryas/borealis/examinandus,arcwar,Slash,24523,,.00,0,,1644,2466
609311650,照片,日本柳鶯/極北柳鶯/勘察加柳鶯,Phylloscopus xanthodryas/borealis/examinandus,,Ting-Wei (廷維) HUNG (洪),2023-09-27,2023,9,27,1325,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K3-2 Square 5-4 (24.4720,118.2908)",24.4720450,118.2908460,"",,Unspecified,"","",,,,,,,S150845151,"",,,,,Phylloscopus xanthodryas/borealis/examinandus,arcwar,Slash,24523,,.00,0,,1904,2855
609311651,照片,日本柳鶯/極北柳鶯/勘察加柳鶯,Phylloscopus xanthodryas/borealis/examinandus,,Ting-Wei (廷維) HUNG (洪),2023-09-27,2023,9,27,1325,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K3-2 Square 5-4 (24.4720,118.2908)",24.4720450,118.2908460,"",,Unspecified,"","",,,,,,,S150845151,"",,,,,Phylloscopus xanthodryas/borealis/examinandus,arcwar,Slash,24523,,.00,0,,1996,2995
609311652,照片,日本柳鶯/極北柳鶯/勘察加柳鶯,Phylloscopus xanthodryas/borealis/examinandus,,Ting-Wei (廷維) HUNG (洪),2023-09-27,2023,9,27,1325,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K3-2 Square 5-4 (24.4720,118.2908)",24.4720450,118.2908460,"",,Unspecified,"","",,,,,,,S150845151,"",,,,,Phylloscopus xanthodryas/borealis/examinandus,arcwar,Slash,24523,,.00,0,,2217,3325
609311653,照片,日本柳鶯/極北柳鶯/勘察加柳鶯,Phylloscopus xanthodryas/borealis/examinandus,,Ting-Wei (廷維) HUNG (洪),2023-09-27,2023,9,27,1325,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K3-2 Square 5-4 (24.4720,118.2908)",24.4720450,118.2908460,"",,Unspecified,"","",,,,,,,S150845151,"",,,,,Phylloscopus xanthodryas/borealis/examinandus,arcwar,Slash,24523,,.00,0,,1759,2638
609316064,照片,大花鷚,Anthus richardi,,Ting-Wei (廷維) HUNG (洪),2023-09-27,2023,9,27,1421,Taiwan,TW-KIN,Kinmen County,,金門--金寧北山農地(Kinmen--Jinning Beishan Farmland),24.4851884,118.3145017,"",,Unspecified,"","",,,,,,,S150845195,"",,,,,Anthus richardi,ricpip1,Species,31231,,4.50,2,,1940,2909
609347785,照片,灰卷尾,Dicrurus leucophaeus,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,608,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K3-2 Square 5-4 (24.4720,118.2908)",24.4720450,118.2908460,"",,Unspecified,"","",,,,,,,S150905772,"",,,,,Dicrurus leucophaeus,ashdro1,Species,20059,,4.00,2,,1213,1820
609347787,照片,黑翅山椒鳥,Lalage melaschistos,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,608,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K3-2 Square 5-4 (24.4720,118.2908)",24.4720450,118.2908460,"",,Unspecified,"","",,,,,,,S150905772,"",,,,,Lalage melaschistos,bkwcus1,Species,18497,,2.00,1,,1651,2477
609347789,照片,黑翅山椒鳥,Lalage melaschistos,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,608,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K3-2 Square 5-4 (24.4720,118.2908)",24.4720450,118.2908460,"",,Unspecified,"","",,,,,,,S150905772,"",,,,,Lalage melaschistos,bkwcus1,Species,18497,,5.00,2,,1838,2757
609347804,照片,鷚屬,Anthus sp.,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,608,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K3-2 Square 5-4 (24.4720,118.2908)",24.4720450,118.2908460,"",,Unspecified,"","",,,,,,,S150905772,"",,,,像大花但叫聲不是,Anthus sp.,pipit1,Spuh,31406,,.00,0,,2702,4052
609347888,照片,髮冠卷尾,Dicrurus hottentottus,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,718,Taiwan,TW-KIN,Kinmen County,,金門--慈湖南山林道(Kinmen--Lake Ci Nanshan Path),24.4744299,118.2969598,"",,Unspecified,"","",,,,,,,S150914261,"",,,,,Dicrurus hottentottus,hacdro1,Species,20095,,2.00,1,,877,1315
609347889,照片,紅尾伯勞(灰頭),Lanius cristatus lucionensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,718,Taiwan,TW-KIN,Kinmen County,,金門--慈湖南山林道(Kinmen--Lake Ci Nanshan Path),24.4744299,118.2969598,"",,Unspecified,"","",,,,,,,S150914261,"",,,,,Lanius cristatus,brnshr3,群(Group),20652,,3.50,2,,1053,1580
609347895,照片,金腰燕,Cecropis daurica,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,742,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K4-2 Square 1-3 (24.4801,118.3078)",24.4801300,118.3078440,"",,Unspecified,"","",,,,,,,S150914270,"",,,,,Cecropis daurica,rerswa1,Species,23814,,.00,0,,2325,3487
609347896,照片,金腰燕,Cecropis daurica,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,742,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K4-2 Square 1-3 (24.4801,118.3078)",24.4801300,118.3078440,"",,Unspecified,"","",,,,,,,S150914270,"",,,,,Cecropis daurica,rerswa1,Species,23814,,.00,0,,2312,3467
609347908,照片,小白鷺,Egretta garzetta,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,752,Taiwan,TW-KIN,Kinmen County,,金門--慈湖農莊,24.4723060,118.3143210,"",,Unspecified,"","",,,,,,,S150914294,"",,,,,Egretta garzetta,litegr,Species,7421,,.00,0,,1576,2363
609347909,照片,環頸雉,Phasianus colchicus,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,752,Taiwan,TW-KIN,Kinmen County,,金門--慈湖農莊,24.4723060,118.3143210,"",,Unspecified,"","",,,,,,,S150914294,"",,,,,Phasianus colchicus,rinphe1,Species,1420,,4.00,2,,3180,4769
609347913,照片,黑喉鴝,Saxicola stejnegeri,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,752,Taiwan,TW-KIN,Kinmen County,,金門--慈湖農莊,24.4723060,118.3143210,"",,Unspecified,"","",,,,,,,S150914294,"",,,,,Saxicola stejnegeri,stonec7,Species,29186,,3.50,2,,1113,1670
609347915,照片,赤腹鷹,Accipiter soloensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,903,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S150914344,"",,,,逆風往東北/北,Accipiter soloensis,grfhaw1,Species,8000,,.00,0,,4367,6550
609347917,照片,赤腹鷹,Accipiter soloensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,903,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S150914344,"",,,,逆風往東北/北,Accipiter soloensis,grfhaw1,Species,8000,,.00,0,,4185,5887
609347918,照片,赤腹鷹,Accipiter soloensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,903,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S150914344,"",,,,逆風往東北/北,Accipiter soloensis,grfhaw1,Species,8000,,.00,0,,3418,5127
609347920,照片,赤腹鷹,Accipiter soloensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,903,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S150914344,"",,,,逆風往東北/北,Accipiter soloensis,grfhaw1,Species,8000,,.00,0,,2759,4138
609347923,照片,赤腹鷹,Accipiter soloensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,903,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S150914344,"",,,,逆風往東北/北,Accipiter soloensis,grfhaw1,Species,8000,,.00,0,,3779,5669
609347926,照片,赤腹鷹,Accipiter soloensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,903,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S150914344,"",,,,逆風往東北/北,Accipiter soloensis,grfhaw1,Species,8000,,.00,0,,1143,1715
609347930,照片,赤腹鷹,Accipiter soloensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,903,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S150914344,"",,,,逆風往東北/北,Accipiter soloensis,grfhaw1,Species,8000,,.00,0,,2205,3308
609347931,照片,赤腹鷹,Accipiter soloensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,903,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S150914344,"",,,,逆風往東北/北,Accipiter soloensis,grfhaw1,Species,8000,,.00,0,,2488,4232
609347932,照片,赤腹鷹,Accipiter soloensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,903,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S150914344,"",,,,逆風往東北/北,Accipiter soloensis,grfhaw1,Species,8000,,.00,0,,2219,3329
609347934,照片,赤腹鷹,Accipiter soloensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,903,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S150914344,"",,,,逆風往東北/北,Accipiter soloensis,grfhaw1,Species,8000,,.00,0,,3379,5069
609347935,照片,赤腹鷹,Accipiter soloensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,903,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S150914344,"",,,,逆風往東北/北,Accipiter soloensis,grfhaw1,Species,8000,,.00,0,,3634,5452
609347941,照片,赤腹鷹,Accipiter soloensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,903,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S150914344,"",,,,逆風往東北/北,Accipiter soloensis,grfhaw1,Species,8000,,.00,0,,1910,2865
609347948,照片,紅隼,Falco tinnunculus,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,903,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S150914344,"",,,,,Falco tinnunculus,eurkes,Species,11757,,.00,0,,1033,1549
609347949,照片,紅隼,Falco tinnunculus,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,903,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S150914344,"",,,,,Falco tinnunculus,eurkes,Species,11757,,.00,0,,912,1369
609347950,照片,紅隼,Falco tinnunculus,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,903,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S150914344,"",,,,,Falco tinnunculus,eurkes,Species,11757,,.00,0,,2223,3335
609347951,照片,紅隼,Falco tinnunculus,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,903,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S150914344,"",,,,,Falco tinnunculus,eurkes,Species,11757,,.00,0,,4161,6241
609347952,照片,紅隼,Falco tinnunculus,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,903,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S150914344,"",,,,,Falco tinnunculus,eurkes,Species,11757,,.00,0,,2148,3221
609347954,照片,黑鳶,Milvus migrans,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,903,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S150914344,"",,,,,Milvus migrans,blakit1,Species,8165,,5.00,1,,1653,2479
609348208,照片,赤腹鷹,Accipiter soloensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1032,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K3-3 Square 1-3 (24.43875, 118.25101)",24.4387510,118.2510060,"",,Unspecified,"","",,,,,,,S150914335,"",,,,,Accipiter soloensis,grfhaw1,Species,8000,,.00,0,,2140,3211
609348209,照片,赤腹鷹,Accipiter soloensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1032,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K3-3 Square 1-3 (24.43875, 118.25101)",24.4387510,118.2510060,"",,Unspecified,"","",,,,,,,S150914335,"",,,,,Accipiter soloensis,grfhaw1,Species,8000,,.00,0,,2605,3907
609348210,照片,赤腹鷹,Accipiter soloensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1032,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K3-3 Square 1-3 (24.43875, 118.25101)",24.4387510,118.2510060,"",,Unspecified,"","",,,,,,,S150914335,"",,,,,Accipiter soloensis,grfhaw1,Species,8000,,.00,0,,3038,4558
609348211,照片,赤腹鷹,Accipiter soloensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1032,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K3-3 Square 1-3 (24.43875, 118.25101)",24.4387510,118.2510060,"",,Unspecified,"","",,,,,,,S150914335,"",,,,,Accipiter soloensis,grfhaw1,Species,8000,,.00,0,,3905,5859
609348136,照片,白鶺鴒(白面),Motacilla alba leucopsis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1057,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼陵水湖(Kinmen--Lieyu Lingshui Lake),24.4208641,118.2288659,"",,Unspecified,"","",,,,,,,S150914375,"",,,,,Motacilla alba,whiwag8,群(Group),31214,,.00,0,,3445,5167
609348138,照片,大白鷺,Ardea alba,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1057,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼陵水湖(Kinmen--Lieyu Lingshui Lake),24.4208641,118.2288659,"",,Unspecified,"","",,,,,,,S150914375,"",,,,,Ardea alba,greegr,Species,7491,,.00,0,,3192,4787
609348219,照片,黃足鷸,Tringa brevipes,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1132,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K2-3 Square 3-4 (24.4285,118.2285)",24.4284870,118.2284770,"",,Unspecified,"","",,,,,,,S150914395,"",,,,,Tringa brevipes,gyttat1,Species,6097,,3.00,1,,2398,3597
609348225,照片,鸕鷀(sinensis/hanedae),Phalacrocorax carbo sinensis/hanedae,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1142,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K2-3 Square 3-3 (24.4352,118.2286)",24.4352110,118.2286200,"",,Unspecified,"","",,,,,,,S150914388,"",,,,非滯夏個體,Phalacrocorax carbo,grecor3,群(Group),7228,,3.00,1,,3505,5258
609348232,照片,麻雀,Passer montanus,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1155,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K2-3 Square 4-3 (24.4381,118.2302)",24.4381220,118.2302490,"",,Unspecified,"","",,,,,,,S150914418,"",,,,20一數,Passer montanus,eutspa,Species,31086,,2.00,1,,2667,4000
609348234,照片,麻雀,Passer montanus,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1155,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K2-3 Square 4-3 (24.4381,118.2302)",24.4381220,118.2302490,"",,Unspecified,"","",,,,,,,S150914418,"",,,,20一數,Passer montanus,eutspa,Species,31086,,1.00,1,,2667,4000
609348236,照片,白鶺鴒(白面),Motacilla alba leucopsis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1155,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K2-3 Square 4-3 (24.4381,118.2302)",24.4381220,118.2302490,"",,Unspecified,"","",,,,,,,S150914418,"",,,,,Motacilla alba,whiwag8,群(Group),31214,,.00,0,,3889,5834
609348237,照片,白鶺鴒(白面),Motacilla alba leucopsis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1155,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K2-3 Square 4-3 (24.4381,118.2302)",24.4381220,118.2302490,"",,Unspecified,"","",,,,,,,S150914418,"",,,,,Motacilla alba,whiwag8,群(Group),31214,,.00,0,,4197,6295
609348247,照片,黑腹燕鷗,Chlidonias hybrida,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1241,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K4-2 Square 2-4 (24.4679,118.3106)",24.4678620,118.3105500,"",,Unspecified,"","",,,,,,,S150914411,"",,,,,Chlidonias hybrida,whiter2,Species,6659,,.00,0,,4277,6416
609348248,照片,黑腹燕鷗,Chlidonias hybrida,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1241,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K4-2 Square 2-4 (24.4679,118.3106)",24.4678620,118.3105500,"",,Unspecified,"","",,,,,,,S150914411,"",,,,,Chlidonias hybrida,whiter2,Species,6659,,.00,0,,4385,7345
609348268,照片,黑腹燕鷗,Chlidonias hybrida,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1241,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K4-2 Square 2-4 (24.4679,118.3106)",24.4678620,118.3105500,"",,Unspecified,"","",,,,,,,S150914411,"",,,,,Chlidonias hybrida,whiter2,Species,6659,,.00,0,,2301,4000
609348272,照片,中杓鷸,Numenius phaeopus,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1241,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K4-2 Square 2-4 (24.4679,118.3106)",24.4678620,118.3105500,"",,Unspecified,"","",,,,,,,S150914411,"",,,,,Numenius phaeopus,whimbr,Species,5978,,.00,0,,3815,5722
609348275,照片,小鸊鷉(ruficollis群),Tachybaptus ruficollis [ruficollis Group],,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1241,Taiwan,TW-KIN,Kinmen County,,"AtlasTaiwan Grid K4-2 Square 2-4 (24.4679,118.3106)",24.4678620,118.3105500,"",,Unspecified,"","",,,,,,,S150914411,"",,,,,Tachybaptus ruficollis,litgre3,群(Group),1805,,3.00,2,,972,1458
609348279,照片,黑喉鴝,Saxicola stejnegeri,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1313,Taiwan,TW-KIN,Kinmen County,,金門--沙崗農場(Kinmen--Shagang Ranch),24.4727207,118.3235264,"",,Unspecified,"","",,,,,,,S150914249,"",,,,,Saxicola stejnegeri,stonec7,Species,29186,,5.00,2,,3190,4784
609348280,照片,黑喉鴝,Saxicola stejnegeri,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1313,Taiwan,TW-KIN,Kinmen County,,金門--沙崗農場(Kinmen--Shagang Ranch),24.4727207,118.3235264,"",,Unspecified,"","",,,,,,,S150914249,"",,,,,Saxicola stejnegeri,stonec7,Species,29186,,4.00,2,,2688,4032
609348294,照片,紅隼,Falco tinnunculus,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1512,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S150914426,"",,,,,Falco tinnunculus,eurkes,Species,11757,,.00,0,,2040,3060
609348295,照片,紅隼,Falco tinnunculus,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1512,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S150914426,"",,,,,Falco tinnunculus,eurkes,Species,11757,,.00,0,,2311,3466
609348296,照片,紅隼,Falco tinnunculus,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1512,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S150914426,"",,,,,Falco tinnunculus,eurkes,Species,11757,,.00,0,,1621,2432
609348297,照片,紅隼,Falco tinnunculus,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1512,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S150914426,"",,,,,Falco tinnunculus,eurkes,Species,11757,,.00,0,,2163,3245
609348302,照片,尖尾濱鷸,Calidris acuminata,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1512,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S150914426,"",,,,,Calidris acuminata,shtsan,Species,6145,,.00,0,,2201,3302
609348303,照片,尖尾濱鷸,Calidris acuminata,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1512,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S150914426,"",,,,,Calidris acuminata,shtsan,Species,6145,,.00,0,,2980,4470
609348308,照片,東方黃鶺鴒,Motacilla tschutschensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1512,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S150914426,"",,,,一群在高粱上挑蟲吃,Motacilla tschutschensis,eaywag,Species,31182,,4.50,2,,2205,3307
609348310,照片,東方黃鶺鴒,Motacilla tschutschensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1512,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S150914426,"",,,,一群在高粱上挑蟲吃,Motacilla tschutschensis,eaywag,Species,31182,,1.00,1,,3062,4593
609348311,照片,東方黃鶺鴒,Motacilla tschutschensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1512,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S150914426,"",,,,一群在高粱上挑蟲吃,Motacilla tschutschensis,eaywag,Species,31182,,5.00,2,,3350,5025
609348312,照片,東方黃鶺鴒,Motacilla tschutschensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1512,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S150914426,"",,,,一群在高粱上挑蟲吃,Motacilla tschutschensis,eaywag,Species,31182,,2.00,1,,1956,2934
609348316,照片,東方黃鶺鴒,Motacilla tschutschensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1512,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S150914426,"",,,,一群在高粱上挑蟲吃,Motacilla tschutschensis,eaywag,Species,31182,,3.00,1,,1931,2897
609348317,照片,東方黃鶺鴒,Motacilla tschutschensis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1512,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S150914426,"",,,,一群在高粱上挑蟲吃,Motacilla tschutschensis,eaywag,Species,31182,,1.00,1,,1190,1785
609348322,照片,白鶺鴒(白面),Motacilla alba leucopsis,,Ting-Wei (廷維) HUNG (洪),2023-09-28,2023,9,28,1512,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S150914426,"",,,,,Motacilla alba,whiwag8,群(Group),31214,,.00,0,,2099,3148
